,Month,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Easting,Northing,geometry
91,2021-10,-0.077224,51.516121999999996,On or near Shopping Area,E01000005,City of London 001E,Violence and sexual offences,533512.9851797909,181440.998863953,POINT (533512.9851797909 181440.998863953)
490,2021-10,-0.080322,51.510651,On or near Mark Lane,E01032739,City of London 001F,Violence and sexual offences,533314.0005009061,180826.96498349117,POINT (533314.0005009061 180826.96498349117)
491,2021-10,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
492,2021-10,-0.082628,51.518189,On or near Sun Street Passage,E01032739,City of London 001F,Violence and sexual offences,533132.0247356194,181661.0175745258,POINT (533132.0247356194 181661.0175745258)
493,2021-10,-0.10017899999999999,51.514158,On or near Shopping Area,E01032739,City of London 001F,Violence and sexual offences,531926.000252296,181180.99837658188,POINT (531926.000252296 181180.99837658188)
494,2021-10,-0.101452,51.51265,On or near St Andrew'S Hill,E01032739,City of London 001F,Violence and sexual offences,531842.0240078222,181011.01178632263,POINT (531842.0240078222 181011.01178632263)
495,2021-10,-0.080322,51.510651,On or near Mark Lane,E01032739,City of London 001F,Violence and sexual offences,533314.0005009061,180826.96498349117,POINT (533314.0005009061 180826.96498349117)
496,2021-10,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
497,2021-10,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
498,2021-10,-0.089451,51.517032,On or near Bus/Coach Station,E01032739,City of London 001F,Violence and sexual offences,532662.0147967981,181519.97445379576,POINT (532662.0147967981 181519.97445379576)
499,2021-10,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
500,2021-10,-0.07685299999999999,51.511916,On or near Nightclub,E01032739,City of London 001F,Violence and sexual offences,533551.0171960791,180973.95631157566,POINT (533551.0171960791 180973.95631157566)
501,2021-10,-0.08760599999999999,51.515653,On or near Throgmorton Avenue,E01032739,City of London 001F,Violence and sexual offences,532794.0288423093,181369.96918957826,POINT (532794.0288423093 181369.96918957826)
502,2021-10,-0.082066,51.516147,On or near Wormwood Street,E01032739,City of London 001F,Violence and sexual offences,533176.9669536811,181434.962990331,POINT (533176.9669536811 181434.962990331)
503,2021-10,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
504,2021-10,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
505,2021-10,-0.095015,51.513220000000004,On or near Watling Street,E01032739,City of London 001F,Violence and sexual offences,532287.017996063,181086.00432773988,POINT (532287.017996063 181086.00432773988)
506,2021-10,-0.079162,51.51494,On or near Bevis Marks,E01032739,City of London 001F,Violence and sexual offences,533381.9739641921,181306.0258561619,POINT (533381.9739641921 181306.0258561619)
507,2021-10,-0.101073,51.513453000000005,On or near Creed Lane,E01032739,City of London 001F,Violence and sexual offences,531866.0046251211,181100.99020184152,POINT (531866.0046251211 181100.99020184152)
508,2021-10,-0.084967,51.512598,On or near Bell Inn Yard,E01032739,City of London 001F,Violence and sexual offences,532986.0188934281,181035.032561849,POINT (532986.0188934281 181035.032561849)
509,2021-10,-0.082913,51.513463,On or near Leadenhall Street,E01032739,City of London 001F,Violence and sexual offences,533126.0197979643,181134.9545457915,POINT (533126.0197979643 181134.9545457915)
510,2021-10,-0.084201,51.510949,On or near Philpot Lane,E01032739,City of London 001F,Violence and sexual offences,533043.9696922646,180853.0501622674,POINT (533043.9696922646 180853.0501622674)
511,2021-10,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Violence and sexual offences,532445.0019505254,180752.0551337878,POINT (532445.0019505254 180752.0551337878)
512,2021-10,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Violence and sexual offences,532027.9924497257,181002.04122686596,POINT (532027.9924497257 181002.04122686596)
513,2021-10,-0.085173,51.518679999999996,On or near Finsbury Avenue,E01032739,City of London 001F,Violence and sexual offences,532954.02788555,181710.99485246558,POINT (532954.02788555 181710.99485246558)
514,2021-10,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Violence and sexual offences,533503.9855828984,180847.97627561394,POINT (533503.9855828984 180847.97627561394)
515,2021-10,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Violence and sexual offences,533146.0278776218,181577.03479509754,POINT (533146.0278776218 181577.03479509754)
516,2021-10,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Violence and sexual offences,532193.0314006346,181101.02933466068,POINT (532193.0314006346 181101.02933466068)
517,2021-10,-0.083972,51.510549,On or near Lovat Lane,E01032739,City of London 001F,Violence and sexual offences,533061.0244365924,180808.98502272542,POINT (533061.0244365924 180808.98502272542)
518,2021-10,-0.083972,51.510549,On or near Lovat Lane,E01032739,City of London 001F,Violence and sexual offences,533061.0244365924,180808.98502272542,POINT (533061.0244365924 180808.98502272542)
519,2021-10,-0.09050599999999999,51.513524,On or near Poultry,E01032739,City of London 001F,Violence and sexual offences,532598.9976637994,181127.9637651649,POINT (532598.9976637994 181127.9637651649)
520,2021-10,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Violence and sexual offences,533503.9855828984,180847.97627561394,POINT (533503.9855828984 180847.97627561394)
521,2021-10,-0.09446399999999999,51.512959,On or near Watling Court,E01032739,City of London 001F,Violence and sexual offences,532326.0054644622,181057.975686829,POINT (532326.0054644622 181057.975686829)
522,2021-10,-0.081091,51.516014,On or near Camomile Street,E01032739,City of London 001F,Violence and sexual offences,533245.0017535442,181421.9464228017,POINT (533245.0017535442 181421.9464228017)
523,2021-10,-0.082913,51.513463,On or near Leadenhall Street,E01032739,City of London 001F,Violence and sexual offences,533126.0197979643,181134.9545457915,POINT (533126.0197979643 181134.9545457915)
524,2021-10,-0.078665,51.50995,On or near Muscovy Street,E01032739,City of London 001F,Violence and sexual offences,533431.02601773,180752.02916004922,POINT (533431.02601773 180752.02916004922)
525,2021-10,-0.08760599999999999,51.515653,On or near Throgmorton Avenue,E01032739,City of London 001F,Violence and sexual offences,532794.0288423093,181369.96918957826,POINT (532794.0288423093 181369.96918957826)
526,2021-10,-0.09172000000000001,51.513453999999996,On or near Supermarket,E01032739,City of London 001F,Violence and sexual offences,532514.9665470081,181117.98235811543,POINT (532514.9665470081 181117.98235811543)
527,2021-10,-0.086728,51.510477,On or near King William Street,E01032739,City of London 001F,Violence and sexual offences,532869.9947646674,180795.97519225208,POINT (532869.9947646674 180795.97519225208)
528,2021-10,-0.081091,51.516014,On or near Camomile Street,E01032739,City of London 001F,Violence and sexual offences,533245.0017535442,181421.9464228017,POINT (533245.0017535442 181421.9464228017)
529,2021-10,-0.084566,51.51769,On or near Blomfield Street,E01032739,City of London 001F,Violence and sexual offences,532999.0218431032,181602.00605138292,POINT (532999.0218431032 181602.00605138292)
530,2021-10,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Violence and sexual offences,532193.0314006346,181101.02933466068,POINT (532193.0314006346 181101.02933466068)
531,2021-10,-0.082628,51.518189,On or near Sun Street Passage,E01032739,City of London 001F,Violence and sexual offences,533132.0247356194,181661.0175745258,POINT (533132.0247356194 181661.0175745258)
532,2021-10,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
533,2021-10,-0.082628,51.518189,On or near Sun Street Passage,E01032739,City of London 001F,Violence and sexual offences,533132.0247356194,181661.0175745258,POINT (533132.0247356194 181661.0175745258)
534,2021-10,-0.08498,51.516078,On or near Great Winchester Street,E01032739,City of London 001F,Violence and sexual offences,532974.9899827417,181421.995118697,POINT (532974.9899827417 181421.995118697)
535,2021-10,-0.086175,51.510945,On or near Gracechurch Street,E01032739,City of London 001F,Violence and sexual offences,532907.0065598584,180849.02147309796,POINT (532907.0065598584 180849.02147309796)
536,2021-10,-0.083972,51.510549,On or near Lovat Lane,E01032739,City of London 001F,Violence and sexual offences,533061.0244365924,180808.98502272542,POINT (533061.0244365924 180808.98502272542)
537,2021-10,-0.083972,51.510549,On or near Lovat Lane,E01032739,City of London 001F,Violence and sexual offences,533061.0244365924,180808.98502272542,POINT (533061.0244365924 180808.98502272542)
538,2021-10,-0.096385,51.510787,On or near Gardners Lane,E01032739,City of London 001F,Violence and sexual offences,532198.996719561,180812.97373405198,POINT (532198.996719561 180812.97373405198)
539,2021-10,-0.09472,51.51442,On or near Wood Street,E01032739,City of London 001F,Violence and sexual offences,532304.012659173,181219.98085686757,POINT (532304.012659173 181219.98085686757)
540,2021-10,-0.083972,51.510549,On or near Lovat Lane,E01032739,City of London 001F,Violence and sexual offences,533061.0244365924,180808.98502272542,POINT (533061.0244365924 180808.98502272542)
541,2021-10,-0.095015,51.513220000000004,On or near Watling Street,E01032739,City of London 001F,Violence and sexual offences,532287.017996063,181086.00432773988,POINT (532287.017996063 181086.00432773988)
542,2021-10,-0.095015,51.513220000000004,On or near Watling Street,E01032739,City of London 001F,Violence and sexual offences,532287.017996063,181086.00432773988,POINT (532287.017996063 181086.00432773988)
543,2021-10,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Violence and sexual offences,532027.9924497257,181002.04122686596,POINT (532027.9924497257 181002.04122686596)
544,2021-10,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
545,2021-10,-0.08884299999999999,51.509532,On or near Parking Area,E01032739,City of London 001F,Violence and sexual offences,532725.9787746286,180687.05377801007,POINT (532725.9787746286 180687.05377801007)
546,2021-10,-0.096814,51.512952,On or near St Paul'S Church Yard,E01032739,City of London 001F,Violence and sexual offences,532162.9674713453,181052.95411410776,POINT (532162.9674713453 181052.95411410776)
547,2021-10,-0.084284,51.510671,On or near Eastcheap,E01032739,City of London 001F,Violence and sexual offences,533039.0196096112,180821.98500565503,POINT (533039.0196096112 180821.98500565503)
548,2021-10,-0.09446399999999999,51.512959,On or near Watling Court,E01032739,City of London 001F,Violence and sexual offences,532326.0054644622,181057.975686829,POINT (532326.0054644622 181057.975686829)
549,2021-10,-0.080322,51.510651,On or near Mark Lane,E01032739,City of London 001F,Violence and sexual offences,533314.0005009061,180826.96498349117,POINT (533314.0005009061 180826.96498349117)
550,2021-10,-0.084701,51.50932,On or near Lower Thames Street,E01032739,City of London 001F,Violence and sexual offences,533014.0158121844,180670.99260853208,POINT (533014.0158121844 180670.99260853208)
551,2021-10,-0.080234,51.516855,On or near Devonshire Row,E01032739,City of London 001F,Violence and sexual offences,533302.0084018047,181517.0275846743,POINT (533302.0084018047 181517.0275846743)
552,2021-10,-0.080234,51.516855,On or near Devonshire Row,E01032739,City of London 001F,Violence and sexual offences,533302.0084018047,181517.0275846743,POINT (533302.0084018047 181517.0275846743)
553,2021-10,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
554,2021-10,-0.09664299999999999,51.512545,On or near Distaff Lane,E01032739,City of London 001F,Violence and sexual offences,532176.009699003,181008.00304787804,POINT (532176.009699003 181008.00304787804)
555,2021-10,-0.102948,51.512719,On or near Playhouse Yard,E01032739,City of London 001F,Violence and sexual offences,531738.0221346585,181015.99293720443,POINT (531738.0221346585 181015.99293720443)
